estado,municipio,municipio_id
PI,FRANCISCO MACEDO,12378.0
PI,JOAO COSTA,12386.0
PI,JATOBA DO PIAUI,12394.0
PI,JOCA MARQUES,12408.0
PI,JUAZEIRO DO PIAUI,12416.0
PI,LAGOA DO PIAUI,12424.0
PI,LAGOINHA DO PIAUI,12432.0
PI,MADEIRO,12440.0
PI,MORRO DO CHAPEU DO PIAUI,12459.0
PI,MASSAPE DO PIAUI,12467.0
PI,MURICI DOS PORTELAS,12475.0
PI,OLHO DAGUA DO PIAUI,12483.0
PI,PEDRO LAURENTINO,12491.0
PI,SAO FRANCISCO DE ASSIS DO PIAUI,12505.0
PI,SUSSUAPARA,12513.0
PI,TANQUE DO PIAUI,12521.0
PI,TAMBORIL DO PIAUI,12530.0
PI,VILA NOVA DO PIAUI,12548.0
PI,VERA MENDES,12556.0
PI,WALL FERRAZ,12564.0
PI,CAJUEIRO DA PRAIA,12572.0
PI,CURRALINHOS,12580.0
PI,PORTO ALEGRE DO PIAUI,12599.0
PI,RIBEIRA DO PIAUI,12602.0
PI,SAO GONCALO DO GURGUEIA,12610.0
PI,SAO LUIS DO PIAUI,12629.0
PI,FLORESTA DO PIAUI,12637.0
PI,SANTO ANTONIO DOS MILAGRES,12653.0
PI,SAO MIGUEL DA BAIXA GRANDE,12661.0
PI,CARAUBAS DO PIAUI,12670.0
PI,CAXINGO,12688.0
PI,COCAL DOS ALVES,12696.0
PI,SAO MIGUEL DO FIDALGO,12700.0
PI,PAU DARCO DO PIAUI,12718.0
PI,NAZARIA,12726.0
PI,AROEIRAS DO ITAIM,12734.0
CE,JIJOCA DE JERICOACOARA,13005.0
CE,ABAIARA,13013.0
CE,MADALENA,13021.0
CE,ACARAU,13030.0
CE,PIRES FERREIRA,13048.0
CE,ACOPIARA,13056.0
CE,GRACA,13064.0
CE,AIUABA,13072.0
CE,TURURU,13080.0
CE,ALCANTARAS,13099.0
CE,QUITERIANOPOLIS,13102.0
CE,ALTANEIRA,13110.0
CE,BARREIRA,13129.0
CE,ALTO SANTO,13137.0
CE,ACARAPE,13145.0
CE,ANTONINA DO NORTE,13153.0
CE,CHOROZINHO,13161.0
CE,APUIARES,13170.0
CE,HORIZONTE,13188.0
CE,AQUIRAZ,13196.0
CE,ERERE,13200.0
CE,ARACATI,13218.0
CE,EUSEBIO,13226.0
CE,ARACOIABA,13234.0
CE,GUAIUBA,13242.0
CE,ARARIPE,13250.0
CE,POTIRETAMA,13269.0
CE,ARATUBA,13277.0
CE,PINDORETAMA,13285.0
CE,ARNEIROZ,13293.0
CE,OCARA,13307.0
CE,ASSARE,13315.0
CE,TEJUCUOCA,13323.0
CE,AURORA,13331.0
CE,IPAPORANGA,13340.0
CE,BAIXIO,13358.0
CE,TARRAFAS,13366.0
CE,BARBALHA,13374.0
CE,BANABUIU,13382.0
CE,BARRO,13390.0
CE,BARROQUINHA,13404.0
CE,BATURITE,13412.0
CE,ARARENDA,13420.0
CE,BEBERIBE,13439.0
CE,CATUNDA,13447.0
CE,BELA CRUZ,13455.0
CE,CHORO,13463.0
CE,BOA VIAGEM,13471.0
CE,ITAITINGA,13480.0
CE,BREJO SANTO,13498.0
CE,FORTIM,13501.0
CE,CAMOCIM,13510.0
CE,CAMPOS SALES,13536.0
CE,CANINDE,13552.0
CE,CAPISTRANO,13579.0
CE,CARIDADE,13595.0
CE,CARIRE,13617.0
CE,CARIRIACU,13633.0
CE,CARIUS,13650.0
CE,CARNAUBAL,13676.0
CE,CASCAVEL,13692.0
CE,CATARINA,13714.0
CE,CAUCAIA,13730.0
CE,CEDRO,13757.0
CE,CHAVAL,13773.0
CE,COREAU,13811.0
CE,CRATEUS,13838.0
CE,CRATO,13854.0
CE,FARIAS BRITO,13870.0
CE,FORTALEZA,13897.0
CE,FRECHEIRINHA,13919.0
CE,GENERAL SAMPAIO,13935.0
CE,GRANJA,13951.0
CE,GRANJEIRO,13978.0
CE,GROAIRAS,13994.0
CE,GUARACIABA DO NORTE,14010.0
CE,GUARAMIRANGA,14036.0
CE,HIDROLANDIA,14052.0
CE,IBARETAMA,14060.0
CE,IBIAPINA,14079.0
CE,ICO,14095.0
CE,IGUATU,14117.0
CE,INDEPENDENCIA,14133.0
CE,IPAUMIRIM,14150.0
CE,IPU,14176.0
CE,IPUEIRAS,14192.0
CE,IRACEMA,14214.0
CE,IRAUCUBA,14230.0
CE,ITAICABA,14257.0
CE,ITAPAGE,14273.0
CE,ITAPIPOCA,14290.0
CE,ITAPIUNA,14311.0
CE,ITATIRA,14338.0
CE,JAGUARETAMA,14354.0
CE,JAGUARIBARA,14370.0
CE,JAGUARIBE,14397.0
CE,JAGUARUANA,14419.0
CE,JARDIM,14435.0
CE,JATI,14451.0
CE,JUAZEIRO DO NORTE,14478.0
CE,JUCAS,14494.0
CE,LAVRAS DA MANGABEIRA,14516.0
CE,LIMOEIRO DO NORTE,14532.0
CE,MARANGUAPE,14559.0
CE,MARCO,14575.0
CE,MARTINOPOLE,14591.0
CE,MASSAPE,14613.0
CE,MAURITI,14630.0
CE,MERUOCA,14656.0
CE,MILAGRES,14672.0
CE,MIRAIMA,14680.0
CE,MISSAO VELHA,14699.0
CE,MOMBACA,14710.0
CE,MONSENHOR TABOSA,14737.0
CE,MORADA NOVA,14753.0
CE,MORAUJO,14770.0
CE,MORRINHOS,14796.0
CE,MUCAMBO,14818.0
CE,MULUNGU,14834.0
CE,NOVA OLINDA,14850.0
CE,NOVA RUSSAS,14877.0
CE,NOVO ORIENTE,14893.0
CE,OROS,14915.0
CE,PACAJUS,14931.0
CE,PACATUBA,14958.0
CE,PACOTI,14974.0
CE,PACUJA,14990.0
CE,PALHANO,15016.0
CE,PALMACIA,15032.0
CE,PARACURU,15059.0
CE,PARAMBU,15075.0
CE,PARAMOTI,15091.0
CE,PEDRA BRANCA,15113.0
CE,PENAFORTE,15130.0
CE,PENTECOSTE,15156.0
CE,PEREIRO,15172.0
CE,PIQUET CARNEIRO,15199.0
CE,PORANGA,15210.0
CE,PORTEIRAS,15237.0
CE,POTENGI,15253.0
CE,QUIXADA,15270.0
CE,QUIXERAMOBIM,15296.0
CE,QUIXERE,15318.0
CE,REDENCAO,15334.0
CE,RERIUTABA,15350.0
CE,RUSSAS,15377.0
CE,SABOEIRO,15393.0
CE,SANTANA DO ACARAU,15415.0
CE,SANTANA DO CARIRI,15431.0
CE,SALITRE,15440.0
CE,SANTA QUITERIA,15458.0
CE,SAO BENEDITO,15474.0
CE,SAO GONCALO DO AMARANTE,15490.0
CE,SAO JOAO DO JAGUARIBE,15512.0
CE,SAO LUIS DO CURU,15539.0
CE,SENADOR POMPEU,15555.0
CE,SENADOR SA,15571.0
CE,SOBRAL,15598.0
CE,SOLONOPOLE,15610.0
CE,TABULEIRO DO NORTE,15636.0
CE,TAMBORIL,15652.0
CE,TAUA,15679.0
CE,TIANGUA,15695.0
CE,TRAIRI,15717.0
CE,UBAJARA,15733.0
CE,UMARI,15750.0
CE,URUBURETAMA,15776.0
CE,URUOCA,15792.0
CE,VARZEA ALEGRE,15814.0
CE,VICOSA DO CEARA,15830.0
CE,MARACANAU,15857.0
CE,AMONTADA,15873.0
CE,CROATA,15881.0
CE,CRUZ,15890.0
CE,FORQUILHA,15911.0
CE,IBICUITINGA,15920.0
CE,ICAPUI,15938.0
CE,ITAREMA,15954.0
CE,MILHA,15970.0
CE,DEPUTADO IRAPUAN PINHEIRO,15989.0
CE,PARAIPABA,15997.0
RN,TENENTE LAURENTINO CRUZ,16004.0
RN,ACARI,16012.0
RN,SERRA DO MEL,16020.0
RN,ASSU,16039.0
RN,CAICARA DO NORTE,16047.0
RN,AFONSO BEZERRA,16055.0
RN,SAO MIGUEL DO GOSTOSO,16063.0
RN,AGUA NOVA,16071.0
RN,ITAJA,16080.0
RN,ALEXANDRIA,16098.0
RN,BODO,16101.0
RN,ALMINO AFONSO,16110.0
RN,TRIUNFO POTIGUAR,16128.0
RN,ALTO DO RODRIGUES,16136.0
RN,FERNANDO PEDROZA,16144.0
RN,ANGICOS,16152.0
RN,MAJOR SALES,16160.0
RN,ANTONIO MARTINS,16179.0
RN,VENHA-VER,16187.0
RN,APODI,16195.0
RN,SERRINHA DOS PINTOS,16209.0
RN,AREIA BRANCA,16217.0
RN,TIBAU,16225.0
RN,ARES,16233.0
RN,SANTA MARIA,16241.0
RN,CAMPO GRANDE,16250.0
RN,RIO DO FOGO,16268.0
RN,BAIA FORMOSA,16276.0
RN,PORTO DO MANGUE,16284.0
RN,BARCELONA,16292.0
RN,JUNDIA,16306.0
RN,BENTO FERNANDES,16314.0
RN,BOM JESUS,16330.0
RN,BREJINHO,16357.0
RN,CAICARA DO RIO DO VENTO,16373.0
RN,CAICO,16390.0
RN,CAMPO REDONDO,16411.0
RN,CANGUARETAMA,16438.0
RN,CARAUBAS,16454.0
RN,CARNAUBA DOS DANTAS,16470.0
RN,CARNAUBAIS,16497.0
RN,CEARA-MIRIM,16519.0
RN,CERRO CORA,16535.0
RN,CORONEL EZEQUIEL,16551.0
RN,CORONEL JOAO PESSOA,16578.0
RN,CRUZETA,16594.0
RN,CURRAIS NOVOS,16616.0
RN,DOUTOR SEVERIANO,16632.0
RN,ENCANTO,16659.0
RN,EQUADOR,16675.0
RN,ESPIRITO SANTO,16691.0
RN,EXTREMOZ,16713.0
RN,FELIPE GUERRA,16730.0
RN,FLORANIA,16756.0
RN,FRANCISCO DANTAS,16772.0
RN,GALINHOS,16799.0
RN,GOIANINHA,16810.0
RN,GOVERNADOR DIX-SEPT ROSADO,16837.0
RN,GROSSOS,16853.0
RN,GUAMARE,16870.0
RN,IELMO MARINHO,16896.0
RN,IPANGUACU,16918.0
RN,IPUEIRA,16934.0
RN,ITAU,16950.0
RN,JACANA,16977.0
RN,JANDAIRA,16993.0
RN,JANDUIS,17019.0
RN,BOA SAUDE,17035.0
RN,JAPI,17051.0
RN,JARDIM DE ANGICOS,17078.0
RN,JARDIM DE PIRANHAS,17094.0
RN,JARDIM DO SERIDO,17116.0
RN,JOAO CAMARA,17132.0
RN,JOAO DIAS,17159.0
RN,JOSE DA PENHA,17175.0
RN,JUCURUTU,17191.0
RN,MESSIAS TARGINO,17213.0
RN,LAGOA D ANTA,17230.0
RN,LAGOA DE PEDRAS,17256.0
RN,LAGOA DE VELHOS,17272.0
RN,LAGOA NOVA,17299.0
RN,LAGOA SALGADA,17310.0
RN,LAJES,17337.0
RN,LAJES PINTADAS,17353.0
RN,LUCRECIA,17370.0
RN,LUIS GOMES,17396.0
RN,MACAIBA,17418.0
RN,MACAU,17434.0
RN,MARCELINO VIEIRA,17450.0
RN,MARTINS,17477.0
RN,MAXARANGUAPE,17493.0
RN,FRUTUOSO GOMES,17515.0
RN,MONTANHAS,17531.0
RN,MONTE ALEGRE,17558.0
RN,MONTE DAS GAMELEIRAS,17574.0
RN,MOSSORO,17590.0
RN,NATAL,17612.0
RN,NISIA FLORESTA,17639.0
RN,NOVA CRUZ,17655.0
RN,OLHO DAGUA DO BORGES,17671.0
RN,OURO BRANCO,17698.0
RN,PARANA,17710.0
RN,PARAU,17736.0
RN,PARAZINHO,17752.0
RN,PARELHAS,17779.0
RN,PARNAMIRIM,17795.0
RN,PASSA E FICA,17817.0
RN,PASSAGEM,17833.0
RN,PATU,17850.0
RN,PAU DOS FERROS,17876.0
RN,PEDRA GRANDE,17892.0
RN,PEDRA PRETA,17914.0
RN,PEDRO AVELINO,17930.0
RN,PEDRO VELHO,17957.0
RN,PENDENCIAS,17973.0
RN,PILOES,17990.0
RN,POCO BRANCO,18015.0
RN,PORTALEGRE,18031.0
RN,SERRA CAIADA,18058.0
RN,PUREZA,18074.0
RN,RAFAEL FERNANDES,18090.0
RN,RIACHO DA CRUZ,18112.0
RN,RIACHO DE SANTANA,18139.0
RN,RIACHUELO,18155.0
RN,RODOLFO FERNANDES,18171.0
RN,RUY BARBOSA,18198.0
RN,SAO FRANCISCO DO OESTE,18210.0
RN,SANTA CRUZ,18236.0
RN,SANTANA DO SERIDO,18252.0
RN,SANTANA DO MATOS,18279.0
RN,SANTO ANTONIO,18295.0
RN,SAO BENTO DO NORTE,18317.0
RN,SAO BENTO DO TRAIRI,18333.0
RN,SAO FERNANDO,18350.0
RN,SAO GONCALO DO AMARANTE,18376.0
RN,SAO JOAO DO SABUGI,18392.0
RN,SAO JOSE DE MIPIBU,18414.0
RN,SAO JOSE DO CAMPESTRE,18430.0
RN,SAO JOSE DO SERIDO,18457.0
RN,SAO MIGUEL,18473.0
RN,SAO PAULO DO POTENGI,18490.0
RN,SAO PEDRO,18511.0
RN,SAO RAFAEL,18538.0
RN,SAO TOME,18554.0
RN,SAO VICENTE,18570.0
RN,SENADOR ELOI DE SOUZA,18597.0
RN,SENADOR GEORGINO AVELINO,18619.0
RN,SERRA DE SAO BENTO,18635.0
RN,SERRA NEGRA DO NORTE,18651.0
RN,SERRINHA,18678.0
RN,SEVERIANO MELO,18694.0
RN,SITIO NOVO,18716.0
RN,TABOLEIRO GRANDE,18732.0
RN,TAIPU,18759.0
RN,TANGARA,18775.0
RN,TENENTE ANANIAS,18791.0
RN,TIBAU DO SUL,18813.0
RN,TIMBAUBA DOS BATISTAS,18830.0
RN,TOUROS,18856.0
RN,UMARIZAL,18872.0
RN,UPANEMA,18899.0
RN,VARZEA,18910.0
RN,RAFAEL GODEIRO,18937.0
RN,VERA CRUZ,18953.0
RN,VICOSA,18970.0
RN,VILA FLOR,18996.0
PB,RIACHAO DO POCO,19003.0
PB,AGUA BRANCA,19011.0
PB,SOBRADO,19020.0
PB,AGUIAR,19038.0
PB,SAO JOSE DOS RAMOS,19046.0
PB,ALAGOA GRANDE,19054.0
PB,CAPIM,19062.0
PB,ALAGOA NOVA,19070.0
PB,CUITE DE MAMANGUAPE,19089.0
PB,ALAGOINHA,19097.0
PB,CURRAL DE CIMA,19100.0
PB,ALHANDRA,19119.0
PB,RIACHAO DO BACAMARTE,19127.0
PB,SAO JOAO DO RIO DO PEIXE,19135.0
PB,MATINHAS,19143.0
PB,ARACAGI,19151.0
PB,LOGRADOURO,19160.0
PB,ARARA,19178.0
PB,SERTAOZINHO,19186.0
PB,ARARUNA,19194.0
PB,RIACHAO,19208.0
PB,AREIA,19216.0
PB,SAO DOMINGOS DO CARIRI,19224.0
PB,AREIAL,19232.0
PB,CARAUBAS,19240.0
PB,AROEIRAS,19259.0
PB,SANTO ANDRE,19267.0
PB,DAMIAO,19275.0
PB,SOSSEGO,19283.0
PB,BAIA DA TRAICAO,19291.0
PB,BARAUNA,19305.0
PB,BANANEIRAS,19313.0
PB,ASSUNCAO,19321.0
PB,BARRA DE SANTA ROSA,19330.0
PB,ZABELE,19348.0
PB,BARRA DE SAO MIGUEL,19356.0
PB,CACIMBAS,19364.0
PB,BAYEUX,19372.0
PB,CAJAZEIRINHAS,19380.0
PB,BELEM,19399.0
PB,SAO BENTINHO,19402.0
PB,BELEM DO BREJO DO CRUZ,19410.0
PB,SAO DOMINGOS DE POMBAL,19429.0
PB,BOA VENTURA,19437.0
PB,SAO JOSE DE PRINCESA,19445.0
PB,BOM JESUS,19453.0
PB,MARIZOPOLIS,19461.0
PB,BOM SUCESSO,19470.0
PB,MATO GROSSO,19488.0
PB,BONITO DE SANTA FE,19496.0
PB,BERNARDINO BATISTA,19500.0
PB,BOQUEIRAO,19518.0
PB,POCO DE JOSE DE MOURA,19526.0
PB,IGARACY,19534.0
PB,SAO JOSE DO BREJO DO CRUZ,19542.0
PB,BORBOREMA,19550.0
PB,SANTA INES,19569.0
PB,BREJO DO CRUZ,19577.0
PB,AMPARO,19585.0
PB,BREJO DOS SANTOS,19593.0
PB,CASSERENGUE,19607.0
PB,CAAPORA,19615.0
PB,GADO BRAVO,19623.0
PB,CABACEIRAS,19631.0
PB,POCO DANTAS,19640.0
PB,CABEDELO,19658.0
PB,JOCA CLAUDINO,19666.0
PB,CACHOEIRA DOS INDIOS,19674.0
PB,TENORIO,19682.0
PB,CACIMBA DE AREIA,19690.0
PB,COXIXOLA,19704.0
PB,CACIMBA DE DENTRO,19712.0
PB,PARARI,19720.0
PB,CAICARA,19739.0
PB,PEDRO REGIS,19747.0
PB,CAJAZEIRAS,19755.0
PB,ALCANTIL,19763.0
PB,CALDAS BRANDAO,19771.0
PB,BARRA DE SANTANA,19780.0
PB,CAMALAU,19798.0
PB,CATURITE,19801.0
PB,CAMPINA GRANDE,19810.0
PB,RIACHO DE SANTO ANTONIO,19828.0
PB,CARRAPATEIRA,19836.0
PB,APARECIDA,19844.0
PB,CATINGUEIRA,19852.0
PB,SAO FRANCISCO,19860.0
PB,CATOLE DO ROCHA,19879.0
PB,VIEIROPOLIS,19887.0
PB,CONCEICAO,19895.0
PB,AREIA DE BARAUNAS,19909.0
PB,CONDADO,19917.0
PB,ALGODAO DE JANDAIRA,19925.0
PB,CONDE,19933.0
PB,BOA VISTA,19941.0
PB,CONGO,19950.0
PB,MARCACAO,19968.0
PB,COREMAS,19976.0
PB,MATUREIA,19984.0
PB,CRUZ DO ESPIRITO SANTO,19992.0
PB,SANTA CECILIA,20001.0
PB,CUBATI,20010.0
PB,CUITE,20036.0
PB,CUITEGI,20052.0
PB,CURRAL VELHO,20079.0
PB,DESTERRO,20095.0
PB,VISTA SERRANA,20117.0
PB,DIAMANTE,20133.0
PB,DONA INES,20150.0
PB,DUAS ESTRADAS,20176.0
PB,EMAS,20192.0
PB,ESPERANCA,20214.0
PB,FAGUNDES,20230.0
PB,FREI MARTINHO,20257.0
PB,GUARABIRA,20273.0
PB,GURINHEM,20290.0
PB,GURJAO,20311.0
PB,IBIARA,20338.0
PB,IMACULADA,20354.0
PB,INGA,20370.0
PB,ITABAIANA,20397.0
PB,ITAPORANGA,20419.0
PB,ITAPOROROCA,20435.0
PB,ITATUBA,20451.0
PB,JACARAU,20478.0
PB,JERICO,20494.0
PB,JOAO PESSOA,20516.0
PB,JUAREZ TAVORA,20532.0
PB,JUAZEIRINHO,20559.0
PB,JUNCO DO SERIDO,20575.0
PB,JURIPIRANGA,20591.0
PB,JURU,20613.0
PB,LAGOA,20630.0
PB,LAGOA DE DENTRO,20656.0
PB,LAGOA SECA,20672.0
PB,LASTRO,20699.0
PB,LIVRAMENTO,20710.0
PB,LUCENA,20737.0
PB,MAE D AGUA,20753.0
PB,MALTA,20770.0
PB,MAMANGUAPE,20796.0
PB,MANAIRA,20818.0
PB,MARI,20834.0
PB,MASSARANDUBA,20850.0
PB,MATARACA,20877.0
PB,MOGEIRO,20893.0
PB,MONTADAS,20915.0
PB,MONTE HOREBE,20931.0
PB,MONTEIRO,20958.0
PB,MULUNGU,20974.0
PB,NATUBA,20990.0
PB,NAZAREZINHO,21016.0
PB,NOVA FLORESTA,21032.0
PB,NOVA OLINDA,21059.0
PB,NOVA PALMEIRA,21075.0
PB,OLHO D AGUA,21091.0
PB,OLIVEDOS,21113.0
PB,OURO VELHO,21130.0
PB,PASSAGEM,21156.0
PB,PATOS,21172.0
PB,PAULISTA,21199.0
PB,PEDRA BRANCA,21210.0
PB,PEDRA LAVRADA,21237.0
PB,PEDRAS DE FOGO,21253.0
PB,PIANCO,21270.0
PB,PICUI,21296.0
PB,PILAR,21318.0
PB,PILOES,21334.0
PB,PILOEZINHOS,21350.0
PB,PIRPIRITUBA,21377.0
PB,PITIMBU,21393.0
PB,POCINHOS,21415.0
PB,POMBAL,21431.0
PB,PRATA,21458.0
PB,PRINCESA ISABEL,21474.0
PB,PUXINANA,21490.0
PB,QUEIMADAS,21512.0
PB,QUIXABA,21539.0
PB,REMIGIO,21555.0
PB,RIACHO DOS CAVALOS,21571.0
PB,RIO TINTO,21598.0
PB,SALGADINHO,21610.0
PB,SALGADO DE SAO FELIX,21636.0
PB,SANTA CRUZ,21652.0
PB,SANTA HELENA,21679.0
PB,SANTA LUZIA,21695.0
PB,SANTANA DE MANGUEIRA,21717.0
PB,SANTANA DOS GARROTES,21733.0
PB,SANTA RITA,21750.0
PB,SANTA TERESINHA,21776.0
PB,SAO BENTO,21792.0
PB,SAO JOAO DO CARIRI,21814.0
PB,SAO JOAO DO TIGRE,21830.0
PB,SAO JOSE DA LAGOA TAPADA,21857.0
PB,SAO JOSE DE CAIANA,21873.0
PB,SAO JOSE DE ESPINHARAS,21890.0
PB,SAO JOSE DE PIRANHAS,21911.0
PB,SAO JOSE DO BONFIM,21938.0
PB,SAO JOSE DO SABUGI,21954.0
PB,SAO JOSE DOS CORDEIROS,21970.0
PB,SAO MAMEDE,21997.0
PB,SAO MIGUEL DE TAIPU,22012.0
PB,SAO SEBASTIAO DE LAGOA DE ROCA,22039.0
PB,SAO SEBASTIAO DO UMBUZEIRO,22055.0
PB,SAPE,22071.0
PB,SAO VICENTE DO SERIDO,22098.0
PB,SERRA BRANCA,22110.0
PB,SERRA DA RAIZ,22136.0
PB,SERRA GRANDE,22152.0
PB,SERRA REDONDA,22179.0
PB,SERRARIA,22195.0
PB,SOLANEA,22217.0
PB,SOLEDADE,22233.0
PB,SOUSA,22250.0
PB,SUME,22276.0
PB,TACIMA,22292.0
PB,TAPEROA,22314.0
PB,TAVARES,22330.0
PB,TEIXEIRA,22357.0
PB,TRIUNFO,22373.0
PB,UIRAUNA,22390.0
PB,UMBUZEIRO,22411.0
PB,VARZEA,22438.0
PE,QUIXABA,23000.0
PE,AFOGADOS DA INGAZEIRA,23019.0
PE,LAGOA DO CARRO,23027.0
PE,AFRANIO,23035.0
PE,SANTA CRUZ DA BAIXA VERDE,23043.0
PE,AGRESTINA,23051.0
PE,XEXEU,23060.0
PE,AGUA PRETA,23078.0
PE,VERTENTE DO LERIO,23086.0
PE,AGUAS BELAS,23094.0
PE,SANTA CRUZ,23108.0
PE,ALAGOINHA,23116.0
PE,JUCATI,23124.0
PE,ALIANCA,23132.0
PE,DORMENTES,23140.0
PE,ALTINHO,23159.0
PE,CARNAUBEIRA DA PENHA,23167.0
PE,AMARAJI,23175.0
PE,LAGOA GRANDE,23183.0
PE,ANGELIM,23191.0
PE,ARACOIABA,23205.0
PE,ARARIPINA,23213.0
PE,CASINHAS,23221.0
PE,ARCOVERDE,23230.0
PE,MANARI,23248.0
PE,BARRA DE GUABIRABA,23256.0
PE,JATOBA,23264.0
PE,BARREIROS,23272.0
PE,TAMANDARE,23280.0
PE,BELEM DE MARIA,23299.0
PE,JAQUEIRA,23302.0
PE,BELEM DE SAO FRANCISCO,23310.0
PE,SANTA FILOMENA,23329.0
PE,BELO JARDIM,23337.0
PE,BETANIA,23353.0
PE,BEZERROS,23370.0
PE,BODOCO,23396.0
PE,BOM CONSELHO,23418.0
PE,BOM JARDIM,23434.0
PE,BONITO,23450.0
PE,BREJAO,23477.0
PE,BREJINHO,23493.0
PE,BREJO DA MADRE DE DEUS,23515.0
PE,BUENOS AIRES,23531.0
PE,BUIQUE,23558.0
PE,CABO DE SANTO AGOSTINHO,23574.0
PE,CABROBO,23590.0
PE,CACHOEIRINHA,23612.0
PE,CAETES,23639.0
PE,CALCADO,23655.0
PE,CALUMBI,23671.0
PE,CAMOCIM DE SAO FELIX,23698.0
PE,CAMUTANGA,23710.0
PE,CANHOTINHO,23736.0
PE,CAPOEIRAS,23752.0
PE,CARNAIBA,23779.0
PE,CARPINA,23795.0
PE,CARUARU,23817.0
PE,CATENDE,23833.0
PE,CEDRO,23850.0
PE,CHA DE ALEGRIA,23876.0
PE,CHA GRANDE,23892.0
PE,CONDADO,23914.0
PE,CORRENTES,23930.0
PE,CORTES,23957.0
PE,CUMARU,23973.0
PE,CUPIRA,23990.0
PE,CUSTODIA,24015.0
PE,ESCADA,24031.0
PE,EXU,24058.0
PE,FEIRA NOVA,24074.0
PE,FERREIROS,24090.0
PE,FLORES,24112.0
PE,FLORESTA,24139.0
PE,FREI MIGUELINHO,24155.0
PE,GAMELEIRA,24171.0
PE,GARANHUNS,24198.0
PE,GLORIA DO GOITA,24210.0
PE,GOIANA,24236.0
PE,GRANITO,24252.0
PE,GRAVATA,24279.0
PE,IATI,24295.0
PE,IBIMIRIM,24317.0
PE,IBIRAJUBA,24333.0
PE,IGARASSU,24350.0
PE,IGUARACI,24376.0
PE,INAJA,24392.0
PE,INGAZEIRA,24414.0
PE,IPOJUCA,24430.0
PE,IPUBI,24457.0
PE,ITACURUBA,24473.0
PE,ITAIBA,24490.0
PE,ILHA DE ITAMARACA,24511.0
PE,ITAPETIM,24538.0
PE,ITAQUITINGA,24554.0
PE,JABOATAO DOS GUARARAPES,24570.0
PE,JATAUBA,24597.0
PE,JOAO ALFREDO,24619.0
PE,JOAQUIM NABUCO,24635.0
PE,JUPI,24651.0
PE,JUREMA,24678.0
PE,LAGOA DE ITAENGA,24694.0
PE,LAGOA DO OURO,24716.0
PE,LAGOA DOS GATOS,24732.0
PE,LAJEDO,24759.0
PE,LIMOEIRO,24775.0
PE,MACAPARANA,24791.0
PE,MACHADOS,24813.0
PE,MARAIAL,24830.0
PE,MIRANDIBA,24856.0
PE,MORENO,24872.0
PE,NAZARE DA MATA,24899.0
PE,OLINDA,24910.0
PE,OROBO,24937.0
PE,OROCO,24953.0
PE,OURICURI,24970.0
PE,PALMARES,24996.0
PE,PALMEIRINA,25011.0
PE,PANELAS,25038.0
PE,PARANATAMA,25054.0
PE,PARNAMIRIM,25070.0
PE,PASSIRA,25097.0
PE,PAUDALHO,25119.0
PE,PAULISTA,25135.0
PE,PEDRA,25151.0
PE,PESQUEIRA,25178.0
PE,PETROLANDIA,25194.0
PE,PETROLINA,25216.0
PE,POCAO,25232.0
PE,POMBOS,25259.0
PE,PRIMAVERA,25275.0
PE,QUIPAPA,25291.0
PE,RECIFE,25313.0
PE,RIACHO DAS ALMAS,25330.0
PE,RIBEIRAO,25356.0
PE,RIO FORMOSO,25372.0
PE,SAIRE,25399.0
PE,SALGADINHO,25410.0
PE,SALGUEIRO,25437.0
PE,SALOA,25453.0
PE,SANHARO,25470.0
PE,SANTA CRUZ DO CAPIBARIBE,25496.0
PE,SANTA MARIA DA BOA VISTA,25518.0
PE,SANTA MARIA DO CAMBUCA,25534.0
PE,SANTA TEREZINHA,25550.0
PE,SAO BENEDITO DO SUL,25577.0
PE,SAO BENTO DO UNA,25593.0
PE,SAO CAITANO,25615.0
PE,SAO JOAO,25631.0
PE,SAO JOAQUIM DO MONTE,25658.0
PE,SAO JOSE DA COROA GRANDE,25674.0
PE,SAO JOSE DO BELMONTE,25690.0
PE,SAO JOSE DO EGITO,25712.0
PE,SAO LOURENCO DA MATA,25739.0
PE,SAO VICENTE FERRER,25755.0
PE,SERRA TALHADA,25771.0
PE,SERRITA,25798.0
PE,SERTANIA,25810.0
PE,SIRINHAEM,25836.0
PE,MOREILANDIA,25852.0
PE,SOLIDAO,25879.0
PE,SURUBIM,25895.0
PE,TABIRA,25917.0
PE,TACAIMBO,25933.0
PE,TACARATU,25950.0
PE,ITAMBE,25976.0
PE,TAQUARITINGA DO NORTE,25992.0
PE,TEREZINHA,26018.0
PE,TERRA NOVA,26034.0
PE,TIMBAUBA,26050.0
PE,TORITAMA,26077.0
PE,TRACUNHAEM,26093.0
PE,TRINDADE,26115.0
PE,TRIUNFO,26131.0
PE,TUPANATINGA,26158.0
PE,TUPARETAMA,26174.0
PE,VENTUROSA,26190.0
PE,VERDEJANTE,26212.0
PE,VERTENTES,26239.0
PE,VICENCIA,26255.0
PE,VITORIA DE SANTO ANTAO,26271.0
PE,CAMARAGIBE,26298.0
PE,ABREU E LIMA,26310.0
PE,ITAPISSUMA,26336.0
AL,PARIPUEIRA,27006.0
AL,AGUA BRANCA,27014.0
AL,PARICONHA,27022.0
AL,ANADIA,27030.0
AL,ESTRELA DE ALAGOAS,27049.0
AL,ARAPIRACA,27057.0
AL,JEQUIA DA PRAIA,27065.0
